Year,Season,Genotype_ID,Treatment,Plant_ID,Image_ID,Root_type,Sample_ID,Region.of.Interest,Number.of.Root.Tips,Number.of.Branch.Points,Total.Root.Length.mm,Branching.frequency.per.mm,Network.Area.mm2,Average.Diameter.mm,Median.Diameter.mm,Maximum.Diameter.mm,Perimeter.mm,Volume.mm3,Surface.Area.mm2,Computation.Time.s,Root.Length.Diameter.Range.1.mm,Root.Length.Diameter.Range.2.mm,Root.Length.Diameter.Range.3.mm,Projected.Area.Diameter.Range.1.mm2,Projected.Area.Diameter.Range.2.mm2,Projected.Area.Diameter.Range.3.mm2,Surface.Area.Diameter.Range.1.mm2,Surface.Area.Diameter.Range.2.mm2,Surface.Area.Diameter.Range.3.mm2,Volume.Diameter.Range.1.mm3,Volume.Diameter.Range.2.mm3,Volume.Diameter.Range.3.mm3,Origin_Single,Origin_Grouped_by_Climate,Origin_Grouped_by_Region,Genetic_Origin
2023,SUMMER,M162W,DROUGHT,10,M162W-10-Seminal-3-20230705.jpg,Seminal,3,Full,90,140,521.9145,0.268243,233.9319,0.536398,0.423333,1.693333,925.0399,156.1145,868.7568,0.793,122.0493,326.4588,73.40637,27.91191,164.2107,84.41125,87.68784,515.8832,265.1858,5.345792,73.56949,77.19924,KWAZULU_NATAL,TROPICAL,SOUTH_AFRICA,NON_STIFF_STALK
2023,SUMMER,M162W,DROUGHT,11,M162W-11-Crown-1-20230706.jpg,Crown,1,Full,521,1060,1979.773,0.535415,1381.231,0.946913,0.889,2.526559,2862.833,1933.625,5885.24,4.264,314.2547,755.4986,910.0199,60.0977,436.2833,1376.868,188.8025,1370.652,4325.786,10.14298,220.5491,1702.933,KWAZULU_NATAL,TROPICAL,SOUTH_AFRICA,NON_STIFF_STALK
2023,SUMMER,M162W,DROUGHT,11,M162W-11-Crown-2-20230706.jpg,Crown,2,Full,351,973,1786.413,0.544667,770.0433,0.585849,0.465667,2.074333,2740.342,699.2817,3267.592,3.042,490.5972,990.8913,304.9241,103.635,530.7329,405.7007,325.6029,1667.443,1274.546,18.83439,244.6703,435.777,KWAZULU_NATAL,TROPICAL,SOUTH_AFRICA,NON_STIFF_STALK
2023,SUMMER,M162W,DROUGHT,11,M162W-11-Primary-1-20230706.jpg,Primary,1,Full,543,1289,3125.403,0.412427,1374.589,0.573906,0.473301,2.54599,5042.806,1164.684,5612.095,5.251,705.0357,2040.19,380.1776,152.2009,1089.016,545.1404,478.1711,3421.315,1712.609,28.14029,498.7123,637.8312,KWAZULU_NATAL,TROPICAL,SOUTH_AFRICA,NON_STIFF_STALK
2023,SUMMER,M162W,DROUGHT,11,M162W-11-Seminal-1-20230706.jpg,Seminal,1,Full,247,493,1311.149,0.376006,575.5208,0.518354,0.431717,1.880382,2313.898,371.9786,2135.921,3.302,345.3006,845.4947,120.3537,72.55081,467.7992,139.5199,227.9715,1469.635,438.3146,13.14197,229.8257,129.0109,KWAZULU_NATAL,TROPICAL,SOUTH_AFRICA,NON_STIFF_STALK
2023,SUMMER,M162W,DROUGHT,12,M162W-12-Crown-1-20230706.jpg,Crown,1,Full,164,292,721.9679,0.40445,784.5634,1.369667,1.4871,2.347878,1085.843,1206.872,3095.804,1.936,41.76667,111.6705,568.5308,7.320187,73.93369,904.1711,22.99705,232.2695,2840.537,1.180845,41.9423,1163.749,KWAZULU_NATAL,TROPICAL,SOUTH_AFRICA,NON_STIFF_STALK
2023,SUMMER,M162W,DROUGHT,12,M162W-12-Crown-2-20230706.jpg,Crown,2,Full,621,1496,2299.013,0.650714,1159.616,0.741737,0.625044,2.881467,3242.659,1366.697,5351.833,4.125,367.8069,1309.267,621.9386,72.23346,785.1383,846.0784,226.9461,2466.647,2658.24,12.81075,409.2053,944.6811,KWAZULU_NATAL,TROPICAL,SOUTH_AFRICA,NON_STIFF_STALK
2023,SUMMER,M162W,DROUGHT,12,M162W-12-Primary-1-20230706.jpg,Primary,1,Full,469,1069,2564.153,0.416902,1079.289,0.550132,0.455944,2.71495,4123.715,868.5566,4420.714,3.29,545.5958,1744.861,273.697,119.3176,900.2812,387.5582,374.8474,2828.317,1217.55,22.33259,396.6607,449.5633,KWAZULU_NATAL,TROPICAL,SOUTH_AFRICA,NON_STIFF_STALK
2023,SUMMER,M162W,DROUGHT,12,M162W-12-Seminal-1-20230706.jpg,Seminal,1,Full,225,547,1051.065,0.520424,410.927,0.48799,0.390294,1.678985,1744.786,262.2645,1606.441,1.477,326.152,650.2324,74.68097,74.23852,352.336,84.75272,233.2272,1106.956,266.2585,14.27509,171.5534,76.43607,KWAZULU_NATAL,TROPICAL,SOUTH_AFRICA,NON_STIFF_STALK
2023,SUMMER,M162W,DROUGHT,12,M162W-12-Seminal-2-20230706.jpg,Seminal,2,Full,211,291,778.7712,0.373666,414.906,0.693849,0.64619,2.032441,1226.376,396.9289,1704.744,1.334,175.0548,413.3358,190.3806,39.28401,267.2309,236.122,123.4144,839.5308,741.7992,7.477898,152.5436,236.9074,KWAZULU_NATAL,TROPICAL,SOUTH_AFRICA,NON_STIFF_STALK
2023,SUMMER,M162W,DROUGHT,13,M162W-13-Crown-1-20230706.jpg,Crown,1,Full,304,637,1638.692,0.388725,670.8477,0.508451,0.45001,2.222399,2765.753,436.6367,2607.397,2.706,416.6349,1100.911,121.1457,90.39214,591.5416,148.0098,283.9933,1858.417,464.9866,16.60322,274.308,145.7254,KWAZULU_NATAL,TROPICAL,SOUTH_AFRICA,NON_STIFF_STALK
2023,SUMMER,M162W,DROUGHT,13,M162W-13-Crown-2-20230706.jpg,Crown,2,Full,210,384,881.0815,0.435828,770.0424,1.170036,1.318464,2.498025,1298.332,1246.254,3221.516,2.171,91.55966,309.0909,480.431,18.96525,181.1915,825.2406,59.5811,569.2576,2592.677,3.453399,91.30256,1151.498,KWAZULU_NATAL,TROPICAL,SOUTH_AFRICA,NON_STIFF_STALK
2023,SUMMER,M162W,DROUGHT,13,M162W-13-Crown-3-20230706.jpg,Crown,3,Full,340,999,1778.434,0.56173,809.4639,0.602254,0.482674,3.311755,2793.698,721.5545,3352.115,2.556,445.1651,1026.464,306.8043,96.5782,574.4548,395.9088,303.4513,1804.703,1243.961,17.79499,280.0667,423.6929,KWAZULU_NATAL,TROPICAL,SOUTH_AFRICA,NON_STIFF_STALK
2023,SUMMER,M162W,DROUGHT,13,M162W-13-Crown-4-20230706.jpg,Crown,4,Full,150,254,709.0179,0.358242,342.1422,0.612758,0.493687,2.224817,1175.859,279.2958,1349.557,1.448,142.5406,449.6346,116.8427,32.97982,249.1143,147.4833,103.6092,782.6158,463.3324,6.391051,121.568,151.3367,KWAZULU_NATAL,TROPICAL,SOUTH_AFRICA,NON_STIFF_STALK
2023,SUMMER,M162W,DROUGHT,13,M162W-13-Primary-1-20230706.jpg,Primary,1,Full,280,470,799.8709,0.587595,445.2764,0.818879,0.677333,2.477495,1097.792,577.9141,2069.054,2.081,108.889,424.0836,266.8983,20.65952,255.5772,382.2534,64.92181,802.992,1201.141,3.557213,130.8279,443.5289,KWAZULU_NATAL,TROPICAL,SOUTH_AFRICA,NON_STIFF_STALK
2023,SUMMER,M162W,DROUGHT,13,M162W-13-Primary-2-20230706.jpg,Primary,2,Full,112,213,698.0828,0.305121,383.0413,0.661253,0.538815,2.584761,1199.388,345.8577,1459.787,1.323,117.965,439.7572,140.3606,25.90869,238.4454,200.3106,81.39455,749.0985,629.2945,4.79033,109.0457,232.0217,KWAZULU_NATAL,TROPICAL,SOUTH_AFRICA,NON_STIFF_STALK
2023,SUMMER,M162W,DROUGHT,13,M162W-13-Primary-3-20230706.jpg,Primary,3,Full,361,1314,2546.829,0.515936,963.5716,0.500963,0.441973,2.532227,3964.189,669.3512,3970.445,2.207,619.2136,1789.593,138.0227,137.0324,930.7533,196.0316,430.5,2924.093,615.8515,25.60917,413.8391,229.903,KWAZULU_NATAL,TROPICAL,SOUTH_AFRICA,NON_STIFF_STALK
2023,SUMMER,M162W,DROUGHT,13,M162W-13-Seminal-1-20230706.jpg,Seminal,1,Full,267,507,1333.755,0.38013,452.2661,0.408503,0.341302,1.743907,2333.552,234.9994,1704.658,1.501,538.2048,748.7328,46.81762,118.4851,369.387,54.73753,372.2319,1160.463,171.963,21.9999,161.7307,51.26873,KWAZULU_NATAL,TROPICAL,SOUTH_AFRICA,NON_STIFF_STALK
2023,SUMMER,M162W,DROUGHT,14,M162W-14-Crown-1-20230706.jpg,Crown,1,Full,295,540,1218.999,0.442986,731.0102,0.818135,0.661268,2.404444,1814.427,897.9418,3122.976,1.978,205.0412,593.7768,420.1815,42.5327,339.8523,611.6676,133.6204,1067.677,1921.678,7.71942,168.487,721.7354,KWAZULU_NATAL,TROPICAL,SOUTH_AFRICA,NON_STIFF_STALK
2023,SUMMER,M162W,DROUGHT,14,M162W-14-Crown-2-20230706.jpg,Crown,2,Full,575,1448,2272.416,0.637207,1271.59,0.78323,0.616383,2.972391,3220.471,1565.935,5577.623,3.343,414.5946,1146.019,711.8021,83.7356,658.0056,1033.509,263.1112,2067.362,3247.15,14.9063,326.673,1224.356,KWAZULU_NATAL,TROPICAL,SOUTH_AFRICA,NON_STIFF_STALK
2023,SUMMER,M162W,DROUGHT,14,M162W-14-Crown-3-20230706.jpg,Crown,3,Full,280,444,1102.987,0.402543,529.4022,0.611373,0.508,3.115457,1823.265,448.2112,2112.88,2.553,207.8063,706.6945,188.4863,44.59703,386.7002,241.2533,140.1057,1214.855,757.9197,8.24159,183.3112,256.6584,KWAZULU_NATAL,TROPICAL,SOUTH_AFRICA,NON_STIFF_STALK
2023,SUMMER,M162W,DROUGHT,14,M162W-14-Primary-1-20230706.jpg,Primary,1,Full,470,1124,2547.534,0.441211,1107.479,0.571337,0.482674,2.80616,4029.73,926.339,4559.902,3.918,632.9814,1629.033,285.5191,133.6042,923.9476,393.8839,419.7301,2902.749,1237.423,24.31364,451.0244,451.001,KWAZULU_NATAL,TROPICAL,SOUTH_AFRICA,NON_STIFF_STALK
2023,SUMMER,M162W,DROUGHT,14,M162W-14-Seminal-1-20230706.jpg,Seminal,1,Full,107,291,686.9574,0.423607,322.3757,0.583804,0.493687,2.081233,1138.51,241.5683,1260.819,1.202,130.6044,476.8439,79.50899,29.07244,273.7323,98.5087,91.33376,860.0111,309.4742,5.49507,137.2722,98.80095,KWAZULU_NATAL,TROPICAL,SOUTH_AFRICA,NON_STIFF_STALK
2023,SUMMER,M162W,DROUGHT,15,M162W-15-Crown-1-20230706.jpg,Crown,1,Full,429,856,1384.643,0.61821,820.3716,0.952726,0.790852,3.017568,1749.89,1420.877,4123.84,2.653,256.2658,525.0122,603.3651,52.75191,296.3243,963.5376,165.725,930.9302,3027.185,9.501747,146.2842,1265.092,KWAZULU_NATAL,TROPICAL,SOUTH_AFRICA,NON_STIFF_STALK
2023,SUMMER,M162W,DROUGHT,15,M162W-15-Crown-2-20230706.jpg,Crown,2,Full,185,289,589.0665,0.490607,488.038,1.225914,1.439333,2.480387,730.5086,863.3844,2261.021,1.359,66.89486,134.4446,387.727,12.1461,80.60238,626.9568,38.1581,253.2199,1969.643,2.04379,42.24448,819.0962,KWAZULU_NATAL,TROPICAL,SOUTH_AFRICA,NON_STIFF_STALK
2023,SUMMER,M162W,DROUGHT,15,M162W-15-Crown-3-20230706.jpg,Crown,3,Full,318,570,1061.946,0.53675,546.7691,0.736024,0.62933,2.541411,1524.769,628.8184,2467.721,1.667,183.3609,589.2695,289.3161,39.00366,352.9736,393.5138,122.5336,1108.927,1236.26,7.249663,181.655,439.9138,KWAZULU_NATAL,TROPICAL,SOUTH_AFRICA,NON_STIFF_STALK
2023,SUMMER,M162W,DROUGHT,15,M162W-15-Primary-1-20230706.jpg,Primary,1,Full,475,797,1864.342,0.427497,823.8075,0.580998,0.457905,2.531873,2985.909,742.5411,3404.737,4.011,483.5454,1092.216,288.5806,102.1996,578.3874,403.0732,321.0695,1817.123,1266.545,18.55103,264.0314,459.9587,KWAZULU_NATAL,TROPICAL,SOUTH_AFRICA,NON_STIFF_STALK
2023,SUMMER,M162W,DROUGHT,15,M162W-15-Primary-2-20230706.jpg,Primary,2,Full,206,458,796.8968,0.574729,392.1412,0.674108,0.575796,2.245264,1197.02,401.5927,1696.362,1.576,167.8736,450.2586,178.7646,34.99451,265.1579,239.8164,109.9385,833.0181,753.4056,6.302706,134.4544,260.8356,KWAZULU_NATAL,TROPICAL,SOUTH_AFRICA,NON_STIFF_STALK
2023,SUMMER,M162W,DROUGHT,15,M162W-15-Seminal-1-20230706.jpg,Seminal,1,Full,196,393,836.5005,0.469814,346.9213,0.490033,0.435848,1.444925,1473.717,201.7886,1284.885,2.303,258.8725,551.167,26.46107,54.33263,325.5008,29.11965,170.691,1022.712,91.48206,9.720759,166.735,25.33283,KWAZULU_NATAL,TROPICAL,SOUTH_AFRICA,NON_STIFF_STALK
2023,SUMMER,M162W,DROUGHT,16,M162W-16-Crown-1-20230706.jpg,Crown,1,Full,241,422,888.5154,0.47495,499.3028,0.763508,0.538815,3.347547,1377.546,641.8279,2133.273,1.871,210.3652,420.1358,258.0143,43.56614,235.6476,399.8185,136.897,740.3087,1256.067,7.777053,115.2735,518.7774,KWAZULU_NATAL,TROPICAL,SOUTH_AFRICA,NON_STIFF_STALK
2023,SUMMER,M162W,DROUGHT,16,M162W-16-Crown-2-20230706.jpg,Crown,2,Full,193,476,839.7735,0.56682,777.489,1.256636,1.439333,2.84422,1174.958,1301.615,3332.53,1.856,67.08339,207.3887,565.3014,13.52025,121.8238,925.4332,42.47512,382.7209,2907.334,2.443066,62.58965,1236.582,KWAZULU_NATAL,TROPICAL,SOUTH_AFRICA,NON_STIFF_STALK
2023,SUMMER,M162W,DROUGHT,16,M162W-16-Crown-3-20230706.jpg,Crown,3,Full,304,630,1400.687,0.449779,569.1951,0.587292,0.423333,2.877733,2128.944,595.6574,2559.747,1.857,433.4272,725.5103,241.75,92.18032,375.8052,346.7509,289.593,1180.627,1089.527,16.63398,169.9154,409.108,KWAZULU_NATAL,TROPICAL,SOUTH_AFRICA,NON_STIFF_STALK
2023,SUMMER,M162W,DROUGHT,16,M162W-16-Crown-4-20230706.jpg,Crown,4,Full,178,362,854.9154,0.423434,374.5382,0.591213,0.416935,3.598333,1362.93,381.7494,1591.701,1.017,270.1675,432.9067,151.8412,58.23973,234.9953,213.3886,182.9655,738.2596,670.4758,10.73664,113.3894,257.6234,KWAZULU_NATAL,TROPICAL,SOUTH_AFRICA,NON_STIFF_STALK
2023,SUMMER,M162W,DROUGHT,16,M162W-16-Crown-5-20230706.jpg,Crown,5,Full,243,583,1385.91,0.420662,569.5598,0.533405,0.431717,2.768224,2252.19,452.1287,2312.925,1.425,407.6278,832.3892,145.8925,89.16733,444.9047,202.1548,280.1274,1397.709,635.0879,16.31535,204.8607,230.9527,KWAZULU_NATAL,TROPICAL,SOUTH_AFRICA,NON_STIFF_STALK
2023,SUMMER,M162W,DROUGHT,16,M162W-16-Primary-1-20230706.jpg,Primary,1,Full,384,992,2240.137,0.44283,714.435,0.410887,0.35921,2.20174,3730.931,412.7512,2866.072,2.497,912.0675,1259.15,68.92003,192.5873,620.3983,99.28559,605.031,1949.126,311.9149,34.4404,261.5762,116.7346,KWAZULU_NATAL,TROPICAL,SOUTH_AFRICA,NON_STIFF_STALK
2023,SUMMER,M162W,DROUGHT,16,M162W-16-Primary-2-20230706.jpg,Primary,2,Full,172,268,708.6279,0.378196,434.7433,0.830239,0.719667,3.081913,1071.546,541.926,1855.11,1.389,104.4165,361.8714,242.34,21.57506,218.4437,350.4773,67.792,686.261,1101.057,3.912986,114.5589,423.4542,KWAZULU_NATAL,TROPICAL,SOUTH_AFRICA,NON_STIFF_STALK
2023,SUMMER,M162W,DROUGHT,16,M162W-16-Primary-3-20230706.jpg,Primary,3,Full,177,345,928.3459,0.371629,406.6511,0.542568,0.455944,2.59928,1569.02,311.9637,1576.663,1.728,256.6069,553.1906,118.5483,54.66949,288.6324,158.5656,171.7493,906.7655,498.1486,9.943001,128.6774,173.3433,KWAZULU_NATAL,TROPICAL,SOUTH_AFRICA,NON_STIFF_STALK
2023,SUMMER,M162W,DROUGHT,16,M162W-16-Primary-4-20230706.jpg,Primary,4,Full,220,649,1368.521,0.474235,588.6001,0.555552,0.465667,2.016507,2206.343,461.324,2382.823,2.295,330.7338,877.3087,160.4784,73.20552,472.3761,212.8381,230,1484.051,668.7716,13.67252,219.5018,228.1497,KWAZULU_NATAL,TROPICAL,SOUTH_AFRICA,NON_STIFF_STALK
2023,SUMMER,M162W,DROUGHT,16,M162W-16-Seminal-1-20230706.jpg,Seminal,1,Full,201,421,1283.515,0.328006,478.4081,0.44165,0.361696,1.820826,2275.676,257.2451,1772.814,2.336,420.6174,813.1773,49.71995,96.61307,409.63,58.0612,303.5189,1286.891,182.4046,18.46373,184.4295,54.35193,KWAZULU_NATAL,TROPICAL,SOUTH_AFRICA,NON_STIFF_STALK
2023,SUMMER,M162W,DROUGHT,17,M162W-17-Crown-1-20230707.jpg,Crown,1,Full,255,454,876.9334,0.517713,593.1574,0.895371,0.72463,2.3593,1321.417,790.6434,2449.754,2.043,167.5877,355.8012,353.5445,33.66921,206.4046,539.691,105.7749,648.4898,1695.489,5.947624,104.4886,680.2072,KWAZULU_NATAL,TROPICAL,SOUTH_AFRICA,NON_STIFF_STALK
2023,SUMMER,M162W,DROUGHT,17,M162W-17-Crown-2-20230707.jpg,Crown,2,Full,239,383,794.9516,0.48179,575.1431,1.048217,0.981914,2.745146,1056.738,924.8874,2623.713,2.744,98.85469,302.2346,393.8623,18.67926,190.5936,625.8771,58.69456,598.7675,1966.251,3.184133,103.6921,818.0112,KWAZULU_NATAL,TROPICAL,SOUTH_AFRICA,NON_STIFF_STALK
2023,SUMMER,M162W,DROUGHT,17,M162W-17-Primary-1-20230707.jpg,Primary,1,Full,223,448,1082.25,0.413952,510.4923,0.621779,0.473301,2.553019,1734.37,485.1056,2116.525,2.799,254.4913,628.6217,199.137,52.97423,346.11,274.6089,166.4234,1087.392,862.7092,9.619962,166.04,309.4457,KWAZULU_NATAL,TROPICAL,SOUTH_AFRICA,NON_STIFF_STALK
2023,SUMMER,M162W,DROUGHT,17,M162W-17-Seminal-1-20230707.jpg,Seminal,1,Full,234,473,897.3758,0.527092,390.9643,0.551352,0.495499,1.768399,1463.07,282.6754,1546.294,2.485,257.4676,553.569,86.33914,53.646,337.4211,101.0978,168.5339,1060.072,317.6879,9.599692,178.2067,94.86903,KWAZULU_NATAL,TROPICAL,SOUTH_AFRICA,NON_STIFF_STALK
2023,SUMMER,M162W,DROUGHT,17,M162W-17-Seminal-2-20230707.jpg,Seminal,2,Full,112,148,475.7761,0.311071,217.1138,0.571322,0.423333,1.491311,814.417,160.9602,840.4055,1.453,106.5259,300.9634,68.28675,22.17394,166.8028,78.53262,69.66148,524.0266,246.7175,4.016975,85.19535,71.74791,KWAZULU_NATAL,TROPICAL,SOUTH_AFRICA,NON_STIFF_STALK
2023,SUMMER,M162W,DROUGHT,19,M162W-19-Crown-1-20230706.jpg,Crown,1,Full,172,313,816.964,0.383126,789.6127,1.207448,1.386699,2.224817,1265.388,1101.669,3090.525,2.774,61.61145,182.8831,572.4695,10.5059,115.3668,857.8402,33.00527,362.4356,2695.084,1.687774,63.06644,1036.915,KWAZULU_NATAL,TROPICAL,SOUTH_AFRICA,NON_STIFF_STALK
2023,SUMMER,M162W,DROUGHT,19,M162W-19-Crown-2-20230706.jpg,Crown,2,Full,314,840,1861.646,0.451214,724.9546,0.478809,0.390294,1.760782,3189.464,470.9227,2790.927,4.194,646.0262,1037.587,178.0326,135.1734,541.9521,211.1967,424.6835,1702.75,663.4941,24.1459,247.5975,199.1793,KWAZULU_NATAL,TROPICAL,SOUTH_AFRICA,NON_STIFF_STALK
2023,SUMMER,M162W,DROUGHT,19,M162W-19-Primary-1-20230706.jpg,Primary,1,Full,221,567,1649.548,0.343731,731.7642,0.564045,0.508,2.717589,2738.866,570.9068,2899.945,2.999,336.7144,1182.864,129.9692,72.10244,650.4252,200.5339,226.5165,2043.433,629.9958,13.06837,302.9186,254.9198,KWAZULU_NATAL,TROPICAL,SOUTH_AFRICA,NON_STIFF_STALK
2023,SUMMER,M162W,DROUGHT,19,M162W-19-Primary-2-20230706.jpg,Primary,2,Full,78,283,629.4931,0.449568,240.5582,0.455599,0.378641,1.895569,1104.864,144.7084,901.5066,1.32,198.6718,374.4094,56.41197,44.02227,173.8894,69.04681,138.3,546.2896,216.917,8.295425,68.56395,67.84906,KWAZULU_NATAL,TROPICAL,SOUTH_AFRICA,NON_STIFF_STALK
2023,SUMMER,M162W,DROUGHT,19,M162W-19-Seminal-1-20230706.jpg,Seminal,1,Full,128,375,892.8729,0.419993,419.2196,0.568344,0.435848,1.712801,1543.527,305.5664,1585.36,2.73,223.6617,533.5475,135.6637,48.67742,298.0285,157.9222,152.9246,936.308,496.1272,9.032906,149.6654,146.8681,KWAZULU_NATAL,TROPICAL,SOUTH_AFRICA,NON_STIFF_STALK
2023,SUMMER,M162W,DROUGHT,19,M162W-19-Seminal-2-20230706.jpg,Seminal,2,Full,133,245,690.2257,0.354956,286.839,0.475038,0.465667,1.180789,1251.981,148.2037,1025.845,2.287,201.0873,484.6847,4.453661,43.15946,278.7233,4.653885,135.5894,875.6351,14.62061,7.963104,136.4153,3.825378,KWAZULU_NATAL,TROPICAL,SOUTH_AFRICA,NON_STIFF_STALK
2023,SUMMER,M162W,DROUGHT,20,M162W-20-Crown-1-20230706.jpg,Crown,1,Full,363,931,1812.147,0.513755,693.4444,0.49558,0.419079,2.582333,2942.552,486.033,2796.17,3.536,536.6464,1118.091,157.4093,106.2462,590.3883,193.3741,333.7823,1854.784,607.6045,18.20993,273.1599,194.6631,KWAZULU_NATAL,TROPICAL,SOUTH_AFRICA,NON_STIFF_STALK
2023,SUMMER,M162W,DROUGHT,20,M162W-20-Crown-2-20230706.jpg,Crown,2,Full,98,163,374.3378,0.435436,333.8022,1.116189,1.287518,1.874655,574.8397,424.8815,1312.518,1.343,35.26659,84.67433,254.3969,6.016576,58.64358,353.1274,18.90163,184.2343,1109.382,0.950357,34.16453,389.7666,KWAZULU_NATAL,TROPICAL,SOUTH_AFRICA,NON_STIFF_STALK
2023,SUMMER,M162W,DROUGHT,20,M162W-20-Crown-3-20230706.jpg,Crown,3,Full,99,181,540.7294,0.334733,186.4965,0.433158,0.341302,1.524,933.9746,112.5929,724.0622,0.916,240.0565,266.7163,33.95671,48.96003,142.1682,39.34789,153.8125,446.6347,123.6151,8.49596,67.84989,36.24701,KWAZULU_NATAL,TROPICAL,SOUTH_AFRICA,NON_STIFF_STALK
2023,SUMMER,M162W,DROUGHT,20,M162W-20-Primary-1-20230706.jpg,Primary,1,Full,479,1375,2620.113,0.524786,968.6853,0.500174,0.423333,2.429284,4047.739,731.2631,4079.873,2.314,842.5191,1574.215,203.3795,182.81,838.6041,277.1848,574.3146,2634.616,870.9424,33.67695,385.6428,311.9433,KWAZULU_NATAL,TROPICAL,SOUTH_AFRICA,NON_STIFF_STALK
2023,SUMMER,M162W,DROUGHT,20,M162W-20-Seminal-1-20230706.jpg,Seminal,1,Full,81,127,319.8666,0.397041,116.4276,0.42967,0.361696,1.338698,558.5612,60.72937,434.4319,0.535,110.6038,201.6569,7.605883,24.97409,105.0401,8.269744,78.45841,329.9933,25.98017,4.778095,48.85071,7.100559,KWAZULU_NATAL,TROPICAL,SOUTH_AFRICA,NON_STIFF_STALK
2023,SUMMER,M162W,CONTROL,81,M162W-81-Crown-1-20230629.jpg,Crown,1,Full,467,1100,1913.48,0.574869,1406.513,0.995312,1.037814,2.484718,2709.794,1944.659,6026.431,4.117,251.9291,649.8351,1011.716,50.67389,412.5413,1454.859,159.2267,1296.235,4570.969,8.936028,228.0998,1707.624,KWAZULU_NATAL,TROPICAL,SOUTH_AFRICA,NON_STIFF_STALK
2023,SUMMER,M162W,CONTROL,81,M162W-81-Crown-2-20230629.jpg,Crown,2,Full,869,2055,4078.358,0.503879,1770.134,0.584677,0.482674,2.675386,6154.961,1602.889,7484.001,4.258,1072.341,2418.567,587.451,221.0734,1356.742,804.3915,694.5595,4262.371,2527.07,39.3023,658.5981,904.9885,KWAZULU_NATAL,TROPICAL,SOUTH_AFRICA,NON_STIFF_STALK
2023,SUMMER,M162W,CONTROL,81,M162W-81-Primary-1-20230629.jpg,Primary,1,Full,812,1642,3704.655,0.443226,1879.338,0.683692,0.569537,3.268177,5602.321,1932.62,7954.517,4.32,701.6901,2224.17,778.7949,148.9699,1305.398,1077.574,468.0026,4101.03,3385.484,27.16633,662.6704,1242.783,KWAZULU_NATAL,TROPICAL,SOUTH_AFRICA,NON_STIFF_STALK
2023,SUMMER,M162W,CONTROL,81,M162W-81-Primary-2-20230629.jpg,Primary,2,Full,187,334,788.8284,0.423413,312.3336,0.491778,0.416935,1.706511,1323.524,202.4648,1216.811,1.616,236.0363,488.5788,64.21329,51.38022,259.2008,76.72545,161.4337,814.3373,241.0401,9.441856,119.7773,73.24564,KWAZULU_NATAL,TROPICAL,SOUTH_AFRICA,NON_STIFF_STALK
2023,SUMMER,M162W,CONTROL,81,M162W-81-Seminal-1-20230629.jpg,Seminal,1,Full,380,742,1680.289,0.441591,711.4565,0.530403,0.435848,1.890362,2763.564,506.3098,2801.908,2.618,451.7305,1041.835,186.7236,98.4329,567.4703,225.9322,309.2361,1782.885,709.7868,18.16514,269.3585,218.7861,KWAZULU_NATAL,TROPICAL,SOUTH_AFRICA,NON_STIFF_STALK
2023,SUMMER,M162W,CONTROL,81,M162W-81-Seminal-2-20230629.jpg,Seminal,2,Full,409,823,1759.942,0.467629,702.3059,0.512739,0.425445,1.849148,2806.701,483.4399,2832.731,2.541,407.1273,1184.395,168.4197,90.4244,609.04,202.1746,284.0766,1913.399,635.2547,17.03148,272.3157,194.0927,KWAZULU_NATAL,TROPICAL,SOUTH_AFRICA,NON_STIFF_STALK
2023,SUMMER,M162W,CONTROL,82,M162W-82-Crown-1-20230629.jpg,Crown,1,Full,544,1535,2714.95,0.565388,1163.244,0.565107,0.465667,3.336554,4265.383,950.8516,4791.129,4.345,735.9399,1610.169,368.8413,159.6731,903.9844,461.2958,501.7658,2840.16,1449.203,29.27634,445.2245,476.3508,KWAZULU_NATAL,TROPICAL,SOUTH_AFRICA,NON_STIFF_STALK
2023,SUMMER,M162W,CONTROL,82,M162W-82-Crown-2-20230629.jpg,Crown,2,Full,434,1046,1906.051,0.548779,1147.218,0.820914,0.635,2.413371,2799.235,1457.993,4902.994,3.233,358.2852,875.4588,672.3066,76.83869,481.3304,1002.491,241.4319,1512.144,3149.418,14.12961,232.2765,1211.587,KWAZULU_NATAL,TROPICAL,SOUTH_AFRICA,NON_STIFF_STALK
2023,SUMMER,M162W,CONTROL,82,M162W-82-Primary-1-20230629.jpg,Primary,1,Full,572,1131,2577.558,0.438787,1291.648,0.688902,0.589635,3.775981,3864.59,1351.029,5584.179,2.944,452.3293,1589.191,536.0374,94.33402,941.0878,742.0002,296.3591,2956.576,2331.243,16.85191,476.5125,857.6647,KWAZULU_NATAL,TROPICAL,SOUTH_AFRICA,NON_STIFF_STALK
2023,SUMMER,M162W,CONTROL,82,M162W-82-Seminal-1-20230629.jpg,Seminal,1,Full,289,493,1100.779,0.447865,435.6806,0.51956,0.423333,2.646426,1797.004,331.1918,1785.369,1.992,365.701,608.5791,126.499,79.7745,333.5861,154.9057,250.6548,1047.992,486.723,14.71544,161.1989,155.2775,KWAZULU_NATAL,TROPICAL,SOUTH_AFRICA,NON_STIFF_STALK
